"Indikator","Ausprägung","Jahr","Räumliche Gliederung","Indikatorwert","Basiswert 1","Basiswert 2","Basiswert 3","Basiswert 4","Basiswert 5","Name Basiswert 1","Name Basiswert 2","Name Basiswert 3","Name Basiswert 4","Name Basiswert 5"
"Überalterungsquotient","Deutsche","2003","21 Pasing - Obermenzing","140.4","10124","7213","","","","Anzahl Einwohner ab 65 (deutsch)","Anzahl Einwohner jünger 15 (deutsch)","","",""
"Überalterungsquotient","Deutsche","2003","22 Aubing - Lochhausen - Langwied","153.3","6663","4346","","","","Anzahl Einwohner ab 65 (deutsch)","Anzahl Einwohner jünger 15 (deutsch)","","",""
"Überalterungsquotient","Deutsche","2003","23 Allach - Untermenzing","137.1","4730","3450","","","","Anzahl Einwohner ab 65 (deutsch)","Anzahl Einwohner jünger 15 (deutsch)","","",""
"Überalterungsquotient","Deutsche","2003","24 Feldmoching - Hasenbergl","152.5","9075","5949","","","","Anzahl Einwohner ab 65 (deutsch)","Anzahl Einwohner jünger 15 (deutsch)","","",""
"Überalterungsquotient","Deutsche","2003","25 Laim","226.5","8992","3970","","","","Anzahl Einwohner ab 65 (deutsch)","Anzahl Einwohner jünger 15 (deutsch)","","",""
"Überalterungsquotient","Deutsche","2002","Stadt München","160.5","189702","118209","","","","Anzahl Einwohner ab 65 (deutsch)","Anzahl Einwohner jünger 15 (deutsch)","","",""
"Überalterungsquotient","Deutsche","2002","01 Altstadt - Lehel","196.8","2535","1288","","","","Anzahl Einwohner ab 65 (deutsch)","Anzahl Einwohner jünger 15 (deutsch)","","",""
"Überalterungsquotient","Deutsche","2002","02 Ludwigsvorstadt - Isarvorstadt","143.1","4107","2870","","","","Anzahl Einwohner ab 65 (deutsch)","Anzahl Einwohner jünger 15 (deutsch)","","",""
"Überalterungsquotient","Deutsche","2002","03 Maxvorstadt","180.5","4777","2647","","","","Anzahl Einwohner ab 65 (deutsch)","Anzahl Einwohner jünger 15 (deutsch)","","",""
"Überalterungsquotient","Deutsche","2002","04 Schwabing - West","208.9","8167","3910","","","","Anzahl Einwohner ab 65 (deutsch)","Anzahl Einwohner jünger 15 (deutsch)","","",""
"Überalterungsquotient","Deutsche","2002","05 Au - Haidhausen","154.9","6618","4273","","","","Anzahl Einwohner ab 65 (deutsch)","Anzahl Einwohner jünger 15 (deutsch)","","",""
"Überalterungsquotient","Deutsche","2002","06 Sendling","140.5","4333","3084","","","","Anzahl Einwohner ab 65 (deutsch)","Anzahl Einwohner jünger 15 (deutsch)","","",""
"Überalterungsquotient","Deutsche","2002","07 Sendling - Westpark","192.1","8076","4203","","","","Anzahl Einwohner ab 65 (deutsch)","Anzahl Einwohner jünger 15 (deutsch)","","",""
"Überalterungsquotient","Deutsche","2002","08 Schwanthalerhöhe","120.1","2278","1897","","","","Anzahl Einwohner ab 65 (deutsch)","Anzahl Einwohner jünger 15 (deutsch)","","",""
"Überalterungsquotient","Deutsche","2002","09 Neuhausen - Nymphenburg","176.6","12604","7138","","","","Anzahl Einwohner ab 65 (deutsch)","Anzahl Einwohner jünger 15 (deutsch)","","",""
"Überalterungsquotient","Deutsche","2002","10 Moosach","145.3","6828","4698","","","","Anzahl Einwohner ab 65 (deutsch)","Anzahl Einwohner jünger 15 (deutsch)","","",""
"Überalterungsquotient","Deutsche","2002","11 Milbertshofen - Am Hart","155.3","8094","5211","","","","Anzahl Einwohner ab 65 (deutsch)","Anzahl Einwohner jünger 15 (deutsch)","","",""
"Überalterungsquotient","Deutsche","2002","12 Schwabing - Freimann","133.9","7720","5764","","","","Anzahl Einwohner ab 65 (deutsch)","Anzahl Einwohner jünger 15 (deutsch)","","",""
"Überalterungsquotient","Deutsche","2002","13 Bogenhausen","154.5","11125","7200","","","","Anzahl Einwohner ab 65 (deutsch)","Anzahl Einwohner jünger 15 (deutsch)","","",""
"Überalterungsquotient","Deutsche","2002","14 Berg am Laim","177.2","5887","3322","","","","Anzahl Einwohner ab 65 (deutsch)","Anzahl Einwohner jünger 15 (deutsch)","","",""
"Überalterungsquotient","Deutsche","2002","15 Trudering - Riem","101.3","6416","6334","","","","Anzahl Einwohner ab 65 (deutsch)","Anzahl Einwohner jünger 15 (deutsch)","","",""
"Überalterungsquotient","Deutsche","2002","16 Ramersdorf - Perlach","138.7","14307","10315","","","","Anzahl Einwohner ab 65 (deutsch)","Anzahl Einwohner jünger 15 (deutsch)","","",""
"Überalterungsquotient","Deutsche","2002","17 Obergiesing - Fasangarten","183.7","6687","3640","","","","Anzahl Einwohner ab 65 (deutsch)","Anzahl Einwohner jünger 15 (deutsch)","","",""
"Überalterungsquotient","Deutsche","2002","18 Untergiesing - Harlaching","206.7","8437","4081","","","","Anzahl Einwohner ab 65 (deutsch)","Anzahl Einwohner jünger 15 (deutsch)","","",""
"Überalterungsquotient","Deutsche","2002","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","200","14491","7246","","","","Anzahl Einwohner ab 65 (deutsch)","Anzahl Einwohner jünger 15 (deutsch)","","",""
"Überalterungsquotient","Deutsche","2002","20 Hadern","168.6","7634","4527","","","","Anzahl Einwohner ab 65 (deutsch)","Anzahl Einwohner jünger 15 (deutsch)","","",""
"Überalterungsquotient","Deutsche","2002","21 Pasing - Obermenzing","140.3","9826","7004","","","","Anzahl Einwohner ab 65 (deutsch)","Anzahl Einwohner jünger 15 (deutsch)","","",""
"Überalterungsquotient","Deutsche","2002","22 Aubing - Lochhausen - Langwied","146.3","6375","4357","","","","Anzahl Einwohner ab 65 (deutsch)","Anzahl Einwohner jünger 15 (deutsch)","","",""
"Überalterungsquotient","Deutsche","2002","23 Allach - Untermenzing","137.4","4592","3343","","","","Anzahl Einwohner ab 65 (deutsch)","Anzahl Einwohner jünger 15 (deutsch)","","",""
"Überalterungsquotient","Deutsche","2002","24 Feldmoching - Hasenbergl","149.6","8859","5922","","","","Anzahl Einwohner ab 65 (deutsch)","Anzahl Einwohner jünger 15 (deutsch)","","",""
"Überalterungsquotient","Deutsche","2002","25 Laim","227","8925","3932","","","","Anzahl Einwohner ab 65 (deutsch)","Anzahl Einwohner jünger 15 (deutsch)","","",""
"Überalterungsquotient","Deutsche","2001","Stadt München","161.6","187302","115934","","","","Anzahl Einwohner ab 65 (deutsch)","Anzahl Einwohner jünger 15 (deutsch)","","",""
"Überalterungsquotient","Deutsche","2001","01 Altstadt - Lehel","204.9","2551","1245","","","","Anzahl Einwohner ab 65 (deutsch)","Anzahl Einwohner jünger 15 (deutsch)","","",""
"Überalterungsquotient","Deutsche","2001","02 Ludwigsvorstadt - Isarvorstadt","150","4139","2760","","","","Anzahl Einwohner ab 65 (deutsch)","Anzahl Einwohner jünger 15 (deutsch)","","",""
"Überalterungsquotient","Deutsche","2001","03 Maxvorstadt","183.6","4868","2652","","","","Anzahl Einwohner ab 65 (deutsch)","Anzahl Einwohner jünger 15 (deutsch)","","",""
"Überalterungsquotient","Deutsche","2001","04 Schwabing - West","214.2","8190","3824","","","","Anzahl Einwohner ab 65 (deutsch)","Anzahl Einwohner jünger 15 (deutsch)","","",""
"Überalterungsquotient","Deutsche","2001","05 Au - Haidhausen","158.3","6697","4231","","","","Anzahl Einwohner ab 65 (deutsch)","Anzahl Einwohner jünger 15 (deutsch)","","",""
"Überalterungsquotient","Deutsche","2001","06 Sendling","146.9","4317","2939","","","","Anzahl Einwohner ab 65 (deutsch)","Anzahl Einwohner jünger 15 (deutsch)","","",""
"Überalterungsquotient","Deutsche","2001","07 Sendling - Westpark","194","8033","4141","","","","Anzahl Einwohner ab 65 (deutsch)","Anzahl Einwohner jünger 15 (deutsch)","","",""
"Überalterungsquotient","Deutsche","2001","08 Schwanthalerhöhe","124.9","2294","1837","","","","Anzahl Einwohner ab 65 (deutsch)","Anzahl Einwohner jünger 15 (deutsch)","","",""
"Überalterungsquotient","Deutsche","2001","09 Neuhausen - Nymphenburg","180.9","12629","6983","","","","Anzahl Einwohner ab 65 (deutsch)","Anzahl Einwohner jünger 15 (deutsch)","","",""
"Überalterungsquotient","Deutsche","2001","10 Moosach","145.5","6716","4616","","","","Anzahl Einwohner ab 65 (deutsch)","Anzahl Einwohner jünger 15 (deutsch)","","",""
"Überalterungsquotient","Deutsche","2001","11 Milbertshofen - Am Hart","156.6","7911","5052","","","","Anzahl Einwohner ab 65 (deutsch)","Anzahl Einwohner jünger 15 (deutsch)","","",""
"Überalterungsquotient","Deutsche","2001","12 Schwabing - Freimann","132.7","7586","5718","","","","Anzahl Einwohner ab 65 (deutsch)","Anzahl Einwohner jünger 15 (deutsch)","","",""
"Überalterungsquotient","Deutsche","2001","13 Bogenhausen","154.7","10818","6994","","","","Anzahl Einwohner ab 65 (deutsch)","Anzahl Einwohner jünger 15 (deutsch)","","",""
"Überalterungsquotient","Deutsche","2001","14 Berg am Laim","184.4","5870","3184","","","","Anzahl Einwohner ab 65 (deutsch)","Anzahl Einwohner jünger 15 (deutsch)","","",""
"Überalterungsquotient","Deutsche","2001","15 Trudering - Riem","103.4","6173","5970","","","","Anzahl Einwohner ab 65 (deutsch)","Anzahl Einwohner jünger 15 (deutsch)","","",""
"Überalterungsquotient","Deutsche","2001","16 Ramersdorf - Perlach","134.9","13943","10334","","","","Anzahl Einwohner ab 65 (deutsch)","Anzahl Einwohner jünger 15 (deutsch)","","",""
"Überalterungsquotient","Deutsche","2001","17 Obergiesing - Fasangarten","186.1","6701","3601","","","","Anzahl Einwohner ab 65 (deutsch)","Anzahl Einwohner jünger 15 (deutsch)","","",""
"Überalterungsquotient","Deutsche","2001","18 Untergiesing - Harlaching","208.1","8417","4045","","","","Anzahl Einwohner ab 65 (deutsch)","Anzahl Einwohner jünger 15 (deutsch)","","",""
"Überalterungsquotient","Deutsche","2001","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","198","14200","7170","","","","Anzahl Einwohner ab 65 (deutsch)","Anzahl Einwohner jünger 15 (deutsch)","","",""
"Überalterungsquotient","Deutsche","2001","20 Hadern","168.4","7409","4399","","","","Anzahl Einwohner ab 65 (deutsch)","Anzahl Einwohner jünger 15 (deutsch)","","",""
"Überalterungsquotient","Deutsche","2001","21 Pasing - Obermenzing","140.5","9648","6867","","","","Anzahl Einwohner ab 65 (deutsch)","Anzahl Einwohner jünger 15 (deutsch)","","",""
"Überalterungsquotient","Deutsche","2001","22 Aubing - Lochhausen - Langwied","139.1","6122","4402","","","","Anzahl Einwohner ab 65 (deutsch)","Anzahl Einwohner jünger 15 (deutsch)","","",""
"Überalterungsquotient","Deutsche","2001","23 Allach - Untermenzing","136.7","4467","3268","","","","Anzahl Einwohner ab 65 (deutsch)","Anzahl Einwohner jünger 15 (deutsch)","","",""
"Überalterungsquotient","Deutsche","2001","24 Feldmoching - Hasenbergl","147.2","8641","5869","","","","Anzahl Einwohner ab 65 (deutsch)","Anzahl Einwohner jünger 15 (deutsch)","","",""
"Überalterungsquotient","Deutsche","2001","25 Laim","234","8958","3829","","","","Anzahl Einwohner ab 65 (deutsch)","Anzahl Einwohner jünger 15 (deutsch)","","",""
"Überalterungsquotient","Deutsche","2000","Stadt München","165.3","184770","111755","","","","Anzahl Einwohner ab 65 (deutsch)","Anzahl Einwohner jünger 15 (deutsch)","","",""
"Überalterungsquotient","Deutsche","2000","01 Altstadt - Lehel","207.2","2517","1215","","","","Anzahl Einwohner ab 65 (deutsch)","Anzahl Einwohner jünger 15 (deutsch)","","",""
"Überalterungsquotient","Deutsche","2000","02 Ludwigsvorstadt - Isarvorstadt","163.4","4165","2549","","","","Anzahl Einwohner ab 65 (deutsch)","Anzahl Einwohner jünger 15 (deutsch)","","",""
"Überalterungsquotient","Deutsche","2000","03 Maxvorstadt","193.5","4939","2553","","","","Anzahl Einwohner ab 65 (deutsch)","Anzahl Einwohner jünger 15 (deutsch)","","",""
"Überalterungsquotient","Deutsche","2000","04 Schwabing - West","220.9","8185","3705","","","","Anzahl Einwohner ab 65 (deutsch)","Anzahl Einwohner jünger 15 (deutsch)","","",""
"Überalterungsquotient","Deutsche","2000","05 Au - Haidhausen","166.5","6754","4056","","","","Anzahl Einwohner ab 65 (deutsch)","Anzahl Einwohner jünger 15 (deutsch)","","",""
"Überalterungsquotient","Deutsche","2000","06 Sendling","152.2","4315","2835","","","","Anzahl Einwohner ab 65 (deutsch)","Anzahl Einwohner jünger 15 (deutsch)","","",""
"Überalterungsquotient","Deutsche","2000","07 Sendling - Westpark","195.6","7953","4065","","","","Anzahl Einwohner ab 65 (deutsch)","Anzahl Einwohner jünger 15 (deutsch)","","",""
"Überalterungsquotient","Deutsche","2000","08 Schwanthalerhöhe","133.9","2309","1725","","","","Anzahl Einwohner ab 65 (deutsch)","Anzahl Einwohner jünger 15 (deutsch)","","",""
"Überalterungsquotient","Deutsche","2000","09 Neuhausen - Nymphenburg","187.1","12728","6802","","","","Anzahl Einwohner ab 65 (deutsch)","Anzahl Einwohner jünger 15 (deutsch)","","",""
"Überalterungsquotient","Deutsche","2000","10 Moosach","146","6595","4518","","","","Anzahl Einwohner ab 65 (deutsch)","Anzahl Einwohner jünger 15 (deutsch)","","",""
"Überalterungsquotient","Deutsche","2000","11 Milbertshofen - Am Hart","164.8","7747","4700","","","","Anzahl Einwohner ab 65 (deutsch)","Anzahl Einwohner jünger 15 (deutsch)","","",""
"Überalterungsquotient","Deutsche","2000","12 Schwabing - Freimann","135","7493","5550","","","","Anzahl Einwohner ab 65 (deutsch)","Anzahl Einwohner jünger 15 (deutsch)","","",""
"Überalterungsquotient","Deutsche","2000","13 Bogenhausen","154.7","10643","6878","","","","Anzahl Einwohner ab 65 (deutsch)","Anzahl Einwohner jünger 15 (deutsch)","","",""
"Überalterungsquotient","Deutsche","2000","14 Berg am Laim","192.6","5832","3028","","","","Anzahl Einwohner ab 65 (deutsch)","Anzahl Einwohner jünger 15 (deutsch)","","",""
"Überalterungsquotient","Deutsche","2000","15 Trudering - Riem","107.3","5918","5514","","","","Anzahl Einwohner ab 65 (deutsch)","Anzahl Einwohner jünger 15 (deutsch)","","",""
"Überalterungsquotient","Deutsche","2000","16 Ramersdorf - Perlach","134.3","13502","10051","","","","Anzahl Einwohner ab 65 (deutsch)","Anzahl Einwohner jünger 15 (deutsch)","","",""
"Überalterungsquotient","Deutsche","2000","17 Obergiesing - Fasangarten","196.5","6698","3409","","","","Anzahl Einwohner ab 65 (deutsch)","Anzahl Einwohner jünger 15 (deutsch)","","",""
"Überalterungsquotient","Deutsche","2000","18 Untergiesing - Harlaching","215","8394","3904","","","","Anzahl Einwohner ab 65 (deutsch)","Anzahl Einwohner jünger 15 (deutsch)","","",""
"Überalterungsquotient","Deutsche","2000","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","200.3","13877","6929","","","","Anzahl Einwohner ab 65 (deutsch)","Anzahl Einwohner jünger 15 (deutsch)","","",""
"Überalterungsquotient","Deutsche","2000","20 Hadern","166.9","7148","4284","","","","Anzahl Einwohner ab 65 (deutsch)","Anzahl Einwohner jünger 15 (deutsch)","","",""
"Überalterungsquotient","Deutsche","2000","21 Pasing - Obermenzing","142.7","9489","6648","","","","Anzahl Einwohner ab 65 (deutsch)","Anzahl Einwohner jünger 15 (deutsch)","","",""
"Überalterungsquotient","Deutsche","2000","22 Aubing - Lochhausen - Langwied","135.3","5837","4315","","","","Anzahl Einwohner ab 65 (deutsch)","Anzahl Einwohner jünger 15 (deutsch)","","",""
"Überalterungsquotient","Deutsche","2000","23 Allach - Untermenzing","137.5","4396","3197","","","","Anzahl Einwohner ab 65 (deutsch)","Anzahl Einwohner jünger 15 (deutsch)","","",""
"Überalterungsquotient","Deutsche","2000","24 Feldmoching - Hasenbergl","148.7","8352","5618","","","","Anzahl Einwohner ab 65 (deutsch)","Anzahl Einwohner jünger 15 (deutsch)","","",""
"Überalterungsquotient","Deutsche","2000","25 Laim","242.5","8981","3703","","","","Anzahl Einwohner ab 65 (deutsch)","Anzahl Einwohner jünger 15 (deutsch)","","",""
"Überalterungsquotient","gesamt","2017","Stadt München","134.5","265133","197117","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2017","01 Altstadt - Lehel","161.3","3450","2139","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2017","02 Ludwigsvorstadt - Isarvorstadt","107.2","5790","5402","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2017","03 Maxvorstadt","138.7","6137","4425","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2017","04 Schwabing - West","148.6","11439","7697","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2017","05 Au - Haidhausen","112.1","8514","7595","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2017","06 Sendling","127.8","5829","4561","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2017","07 Sendling - Westpark","141.6","10795","7624","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2017","08 Schwanthalerhöhe","101.5","3649","3595","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2017","09 Neuhausen - Nymphenburg","134.9","16412","12170","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2017","10 Moosach","138.1","9757","7067","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2017","11 Milbertshofen - Am Hart","122.5","11597","9468","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2017","12 Schwabing - Freimann","118.4","11471","9689","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2017","13 Bogenhausen","155.8","17773","11405","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2017","14 Berg am Laim","126.5","7865","6217","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2017","15 Trudering - Riem","87.4","11079","12678","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
"Überalterungsquotient","gesamt","2017","16 Ramersdorf - Perlach","141.3","22811","16142","","","","Anzahl Einwohner ab 65 (gesamt)","Anzahl Einwohner jünger 15 (gesamt)","","",""
